==17536== NVPROF is profiling process 17536, command: ./bin/fargoGPU in/template.par
==17536== Profiling application: ./bin/fargoGPU in/template.par
==17536== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput           Device   Context    Stream  Name
398.91ms  712.28us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [1768]
399.65ms  556.99us           (128 64 1)       (16 16 1)        21        0B        0B         -           -  Quadro M4000 (0         1         7  StarRadKernel(float*, float*, float*, float, int, int, float*, float*, float*) [1780]
400.23ms  418.94us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  StarRadKernel2(float*, float*, float*, float, int, int, float*, float*, float*) [1792]
400.67ms  486.24us           (128 64 1)       (16 16 1)        26        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerRadialKernel(float*, float*, float*, float*, float*, float*, int, int, float, int, float*, float*) [1807]
401.18ms  710.84us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [1815]
401.91ms  861.43us           (128 64 1)       (16 16 1)        21        0B        0B         -           -  Quadro M4000 (0         1         7  StarRadKernel(float*, float*, float*, float, int, int, float*, float*, float*) [1827]
402.80ms  418.14us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  StarRadKernel2(float*, float*, float*, float, int, int, float*, float*, float*) [1839]
403.24ms  486.85us           (128 64 1)       (16 16 1)        26        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerRadialKernel(float*, float*, float*, float*, float*, float*, int, int, float, int, float*, float*) [1854]
403.75ms  717.28us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [1862]
404.49ms  861.34us           (128 64 1)       (16 16 1)        21        0B        0B         -           -  Quadro M4000 (0         1         7  StarRadKernel(float*, float*, float*, float, int, int, float*, float*, float*) [1874]
405.37ms  418.46us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  StarRadKernel2(float*, float*, float*, float, int, int, float*, float*, float*) [1886]
405.81ms  486.59us           (128 64 1)       (16 16 1)        26        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerRadialKernel(float*, float*, float*, float*, float*, float*, int, int, float, int, float*, float*) [1901]
406.32ms  710.78us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [1909]
407.06ms  554.30us           (128 64 1)       (16 16 1)        21        0B        0B         -           -  Quadro M4000 (0         1         7  StarRadKernel(float*, float*, float*, float, int, int, float*, float*, float*) [1921]
407.64ms  419.10us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  StarRadKernel2(float*, float*, float*, float, int, int, float*, float*, float*) [1933]
408.09ms  486.30us           (128 64 1)       (16 16 1)        26        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerRadialKernel(float*, float*, float*, float*, float*, float*, int, int, float, int, float*, float*) [1948]
408.60ms     707ns                    -               -         -         -         -  4.0000KB  5.3956GB/s  Quadro M4000 (0         1         7  [CUDA memset]
408.62ms  3.9680us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1956]
408.64ms  2.2720us                    -               -         -         -         -      256B  107.46MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
408.68ms  696.92us              (4 1 1)       (256 1 1)        12        0B        0B         -           -  Quadro M4000 (0         1         7  ComputeAverageThetaVelocitiesKernel(float*, float*, int, int) [1965]
409.40ms  139.26us           (128 64 1)       (16 16 1)         8        0B        0B         -           -  Quadro M4000 (0         1         7  ComputeResidualsKernel(float*, float*, int, int, float*) [1973]
409.56ms  1.2206ms           (128 64 1)       (16 16 1)        26        0B        0B         -           -  Quadro M4000 (0         1         7  ComputeConstantResidualKernel(float*, float*, int*, int*, int, int, float, float*, float*, float*, int) [1987]
410.81ms  198.75us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel(float*, float*, int, int, float*, float) [1996]
411.03ms  589.66us           (128 64 1)       (16 16 1)        16        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel2(float*, float*, float*, float*, int, int, float*, float) [2007]
411.64ms  116.48us                    -               -         -         -         -  8.0000MB  67.072GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoD]
411.76ms  712.19us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [2016]
412.50ms  198.27us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel(float*, float*, int, int, float*, float) [2025]
412.72ms  589.82us           (128 64 1)       (16 16 1)        16        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel2(float*, float*, float*, float*, int, int, float*, float) [2036]
413.33ms  368.51us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerThetaKernel(float*, float*, float*, float, int, int, int, int*, float*, float*, float*, float*) [2051]
413.72ms  712.00us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [2059]
414.46ms  198.72us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel(float*, float*, int, int, float*, float) [2068]
414.68ms  589.40us           (128 64 1)       (16 16 1)        16        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel2(float*, float*, float*, float*, int, int, float*, float) [2079]
415.29ms  357.12us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerThetaKernel(float*, float*, float*, float, int, int, int, int*, float*, float*, float*, float*) [2094]
415.67ms  711.32us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [2102]
416.40ms  198.34us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel(float*, float*, int, int, float*, float) [2111]
416.62ms  589.15us           (128 64 1)       (16 16 1)        16        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel2(float*, float*, float*, float*, int, int, float*, float) [2122]
417.24ms  349.15us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerThetaKernel(float*, float*, float*, float, int, int, int, int*, float*, float*, float*, float*) [2137]
417.61ms  711.10us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [2145]
418.34ms  198.69us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel(float*, float*, int, int, float*, float) [2154]
418.56ms  589.53us           (128 64 1)       (16 16 1)        16        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel2(float*, float*, float*, float*, int, int, float*, float) [2165]
419.18ms  351.61us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerThetaKernel(float*, float*, float*, float, int, int, int, int*, float*, float*, float*, float*) [2180]
419.55ms  711.10us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [2188]
420.28ms  198.11us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel(float*, float*, int, int, float*, float) [2197]
420.50ms  594.04us           (128 64 1)       (16 16 1)        16        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel2(float*, float*, float*, float*, int, int, float*, float) [2208]
421.12ms  360.13us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerThetaKernel(float*, float*, float*, float, int, int, int, int*, float*, float*, float*, float*) [2223]
421.50ms  198.05us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel(float*, float*, int, int, float*, float) [2232]
421.73ms  589.31us           (128 64 1)       (16 16 1)        16        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel2(float*, float*, float*, float*, int, int, float*, float) [2243]
422.34ms  116.74us                    -               -         -         -         -  8.0000MB  66.925GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoD]
422.46ms  710.84us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [2252]
423.19ms  198.30us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel(float*, float*, int, int, float*, float) [2261]
423.41ms  589.76us           (128 64 1)       (16 16 1)        16        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel2(float*, float*, float*, float*, int, int, float*, float) [2272]
424.02ms  358.88us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerThetaKernel(float*, float*, float*, float, int, int, int, int*, float*, float*, float*, float*) [2287]
424.40ms  712.00us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [2295]
425.14ms  198.69us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel(float*, float*, int, int, float*, float) [2304]
425.36ms  589.05us           (128 64 1)       (16 16 1)        16        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel2(float*, float*, float*, float*, int, int, float*, float) [2315]
425.97ms  367.17us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerThetaKernel(float*, float*, float*, float, int, int, int, int*, float*, float*, float*, float*) [2330]
426.36ms  711.61us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [2338]
427.09ms  198.75us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel(float*, float*, int, int, float*, float) [2347]
427.32ms  589.37us           (128 64 1)       (16 16 1)        16        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel2(float*, float*, float*, float*, int, int, float*, float) [2358]
427.93ms  361.85us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerThetaKernel(float*, float*, float*, float, int, int, int, int*, float*, float*, float*, float*) [2373]
428.31ms  711.13us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [2381]
429.05ms  198.66us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel(float*, float*, int, int, float*, float) [2390]
429.27ms  589.47us           (128 64 1)       (16 16 1)        16        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel2(float*, float*, float*, float*, int, int, float*, float) [2401]
429.88ms  361.18us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerThetaKernel(float*, float*, float*, float, int, int, int, int*, float*, float*, float*, float*) [2416]
430.26ms  711.00us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [2424]
431.00ms  198.14us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel(float*, float*, int, int, float*, float) [2433]
431.22ms  588.86us           (128 64 1)       (16 16 1)        16        0B        0B         -           -  Quadro M4000 (0         1         7  StarThetaKernel2(float*, float*, float*, float*, int, int, float*, float) [2444]
431.83ms  358.85us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerThetaKernel(float*, float*, float*, float, int, int, int, int*, float*, float*, float*, float*) [2459]
432.21ms  179.46us           (128 64 1)       (16 16 1)         8        0B        0B         -           -  Quadro M4000 (0         1         7  AdvectSHIFTKernel(float*, float*, int, int, int*) [2467]
432.42ms  119.33us                    -               -         -         -         -  8.0000MB  65.471GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoD]
432.54ms  180.74us           (128 64 1)       (16 16 1)         8        0B        0B         -           -  Quadro M4000 (0         1         7  AdvectSHIFTKernel(float*, float*, int, int, int*) [2476]
432.74ms  119.62us                    -               -         -         -         -  8.0000MB  65.314GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoD]
432.86ms  179.10us           (128 64 1)       (16 16 1)         8        0B        0B         -           -  Quadro M4000 (0         1         7  AdvectSHIFTKernel(float*, float*, int, int, int*) [2485]
433.06ms  119.30us                    -               -         -         -         -  8.0000MB  65.489GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoD]
433.18ms  180.19us           (128 64 1)       (16 16 1)         8        0B        0B         -           -  Quadro M4000 (0         1         7  AdvectSHIFTKernel(float*, float*, int, int, int*) [2494]
433.38ms  119.39us                    -               -         -         -         -  8.0000MB  65.436GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoD]
433.50ms  180.00us           (128 64 1)       (16 16 1)         8        0B        0B         -           -  Quadro M4000 (0         1         7  AdvectSHIFTKernel(float*, float*, int, int, int*) [2503]
433.70ms  119.04us                    -               -         -         -         -  8.0000MB  65.630GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoD]
433.83ms  1.6031ms           (128 64 1)       (16 16 1)        24        0B        0B         -           -  Quadro M4000 (0         1         7  ComputeVelocitiesKernel(float*, float*, float*, float*, float*, float*, float*, float*, int, int, float) [2518]
435.45ms  4.0320us              (8 1 1)       (256 1 1)        14        0B        0B         -           -  Quadro M4000 (0         1         7  ReduceCsKernel(float*, float*, float*, float*, float*, int, int) [2528]
435.48ms     735ns                    -               -         -         -         -  4.0000KB  5.1901GB/s  Quadro M4000 (0         1         7  [CUDA memset]
435.51ms  3.6160us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [2536]
435.53ms  2.2720us                    -               -         -         -         -      256B  107.46MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
435.56ms     610ns                    -               -         -         -         -  4.0000KB  6.2536GB/s  Quadro M4000 (0         1         7  [CUDA memset]
435.58ms  3.2640us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [2546]
435.60ms  2.3040us                    -               -         -         -         -      256B  105.96MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
435.63ms     537ns                    -               -         -         -         -  4.0000KB  7.1037GB/s  Quadro M4000 (0         1         7  [CUDA memset]
435.65ms  3.2320us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [2556]
435.67ms  2.2720us                    -               -         -         -         -      256B  107.46MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
435.70ms     504ns                    -               -         -         -         -  4.0000KB  7.5688GB/s  Quadro M4000 (0         1         7  [CUDA memset]
435.72ms  3.2640us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [2566]
435.74ms  2.2720us                    -               -         -         -         -      256B  107.46MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
435.78ms  5.7600us              (8 1 1)       (256 1 1)        14        0B        0B         -           -  Quadro M4000 (0         1         7  NonReflectingBoundaryKernel(float*, float*, int, int, float*, float*, float, int, float, int) [2581]
435.82ms  4.9600us              (8 1 1)       (256 1 1)        17        0B        0B         -           -  Quadro M4000 (0         1         7  NonReflectingBoundaryKernel2(float*, float*, int, int, float*, float*, float, int, float, int) [2594]
435.84ms  3.1680us              (8 1 1)       (256 1 1)        13        0B        0B         -           -  Quadro M4000 (0         1         7  ReduceMeanKernel(float*, float*, int, float*, float*, float*, float*, int) [2605]
435.87ms     549ns                    -               -         -         -         -  4.0000KB  6.9484GB/s  Quadro M4000 (0         1         7  [CUDA memset]
435.89ms  3.2000us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [2613]
435.91ms  2.3040us                    -               -         -         -         -      256B  105.96MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
435.94ms     507ns                    -               -         -         -         -  4.0000KB  7.5241GB/s  Quadro M4000 (0         1         7  [CUDA memset]
435.96ms  3.2640us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [2623]
435.98ms  2.2720us                    -               -         -         -         -      256B  107.46MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
436.01ms     556ns                    -               -         -         -         -  4.0000KB  6.8610GB/s  Quadro M4000 (0         1         7  [CUDA memset]
436.03ms  3.2320us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [2633]
436.05ms  2.3040us                    -               -         -         -         -      256B  105.96MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
436.08ms     561ns                    -               -         -         -         -  4.0000KB  6.7998GB/s  Quadro M4000 (0         1         7  [CUDA memset]
436.10ms  3.2960us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [2643]
436.12ms  2.3040us                    -               -         -         -         -      256B  105.96MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
436.16ms  3.1040us              (8 1 1)       (256 1 1)        11        0B        0B         -           -  Quadro M4000 (0         1         7  MinusMeanKernel(float*, float*, float, float, float, float, float, float, int, int, float, float) [2660]
436.19ms  171.52us           (128 64 1)       (16 16 1)        21        0B        0B         -           -  Quadro M4000 (0         1         7  ComputeTemperatureFieldKernel(float*, float*, float*, float*, float, int, int, int) [2671]

Regs: Number of registers used per CUDA thread. This number includes registers used internally by the CUDA driver and/or tools and can be more than what the compiler shows.
SSMem: Static shared memory allocated per CUDA block.
DSMem: Dynamic shared memory allocated per CUDA block.
